"","V1","V2","V3"
"1",0.01,4.11662426148173,0.129162554401822
"2",0.01,6.71054670173001,-1.00221446695638
"3",0.01,-16.6433144715311,0.938049276007199
"4",0.01,-17.2105883717609,1.7520496792887
"5",0.01,22.7335525287312,-1.63623736143176
"6",0.01,-21.9885933235659,1.54854371246128
"7",0.01,-18.8859563188076,1.32502612868654
"8",0.01,NA,NA
"9",0.01,-1.31420107946541,-0.247243632708421
"10",0.01,-18.9624801715327,2.01076027554363
"11",0.0126896100316792,-10.6066537005178,0.567068872907976
"12",0.0126896100316792,8.43008463212185,-0.664826319811465
"13",0.0126896100316792,-19.8112245883844,1.60880460056771
"14",0.0126896100316792,6.38305270491401,-0.399039554650714
"15",0.0126896100316792,3.26413650514332,-0.194005639697162
"16",0.0126896100316792,12.7843816407727,-1.15169762803075
"17",0.0126896100316792,14.5745972998795,-1.3283724458772
"18",0.0126896100316792,-12.3212564164707,0.909686101458407
"19",0.0126896100316792,-4.42272210784404,0.36624366634844
"20",0.0126896100316792,11.7615808775267,-0.61001106985164
"21",0.0161026202756094,-14.5215739436701,1.12634842528647
"22",0.0161026202756094,8.72897289744139,-0.696578222401708
"23",0.0161026202756094,6.11560884133621,-0.572905308165581
"24",0.0161026202756094,12.4999288486547,-1.28738407142986
"25",0.0161026202756094,0.463272244824318,0.0360236998785773
"26",0.0161026202756094,4.98220102564975,-0.614436009884701
"27",0.0161026202756094,-8.55949196123353,0.937757622112714
"28",0.0161026202756094,-0.620801927998317,0.153280207319365
"29",0.0161026202756094,11.1473729954656,-1.05062000544636
"30",0.0161026202756094,1.71706949430094,-0.284464936216262
"31",0.0204335971785694,-5.50998666392682,0.489612332842031
"32",0.0204335971785694,-1.8647512222866,0.224100983038384
"33",0.0204335971785694,0.550663022891466,0.0142844016509562
"34",0.0204335971785694,3.30553471837569,-0.187553182711122
"35",0.0204335971785694,-2.6979268627035,0.0151045424826756
"36",0.0204335971785694,2.56447953386042,-0.222794180176984
"37",0.0204335971785694,-12.1640663250587,0.888873343141384
"38",0.0204335971785694,-15.0525980419195,1.71794195623912
"39",0.0204335971785694,-2.2744466291319,0.132431061224214
"40",0.0204335971785694,0.385939011875486,0.0930595080523819
"41",0.0259294379740467,-0.410932235646174,0.0893404027636833
"42",0.0259294379740467,0.325141623795375,0.218801767516851
"43",0.0259294379740467,-2.35512377981566,0.282561944850523
"44",0.0259294379740467,-0.833108613262647,0.152138398475747
"45",0.0259294379740467,3.04121073676619,-0.184877935860109
"46",0.0259294379740467,1.30092262986511,0.0130145444663859
"47",0.0259294379740467,0.239142088320907,0.272705051677808
"48",0.0259294379740467,-3.13669456088642,0.365985822003693
"49",0.0259294379740467,3.56064777546625,-0.274086847403196
"50",0.0259294379740467,0.774149843289613,-0.134655971145338
"51",0.0329034456231267,6.01556252967926,-0.394942204595418
"52",0.0329034456231267,-1.56719278005321,0.116319004363101
"53",0.0329034456231267,-4.28322157063113,0.161226628620859
"54",0.0329034456231267,-5.56767423697659,0.596991014065692
"55",0.0329034456231267,-0.272696553115514,0.18267191478259
"56",0.0329034456231267,1.87594931653778,-0.117430686433728
"57",0.0329034456231267,5.52383593296435,-0.488011447999088
"58",0.0329034456231267,-4.91483502214477,0.483282269401567
"59",0.0329034456231267,-1.94926915827576,0.137634133318592
"60",0.0329034456231267,-1.27207400277213,0.143228261067683
"61",0.041753189365604,-3.49269136050044,0.362032507004544
"62",0.041753189365604,1.83816864091595,-0.134085910317307
"63",0.041753189365604,0.323126658086567,0.0405273557340836
"64",0.041753189365604,-2.64454633502562,0.185173427727914
"65",0.041753189365604,0.386242889795419,0.0609007595373065
"66",0.041753189365604,-3.63746220744119,0.191954050703484
"67",0.041753189365604,4.42825796258358,-0.411809782932996
"68",0.041753189365604,0.00849658503004724,0.0479954757669171
"69",0.041753189365604,-0.320522390702527,0.0500068871518205
"70",0.041753189365604,1.45593286605287,-0.0251417829437073
"71",0.0529831690628371,-3.48700852744941,0.422572985312827
"72",0.0529831690628371,-2.94657685098347,0.248613603928231
"73",0.0529831690628371,-0.773897153890968,0.0955045370761892
"74",0.0529831690628371,-1.3908906136501,0.164513575765494
"75",0.0529831690628371,0.26141702861675,-0.0361971101537265
"76",0.0529831690628371,-0.5142734933039,0.0694239350153495
"77",0.0529831690628371,1.51441592798759,-0.0606159837902815
"78",0.0529831690628371,0.869840264865446,-0.0609720715267543
"79",0.0529831690628371,-1.26761901614835,0.101884265750748
"80",0.0529831690628371,-3.37025751539624,0.300705953010459
"81",0.0672335753649933,-0.990038353149104,0.190697903440399
"82",0.0672335753649933,-0.21069128181287,0.0638257487035459
"83",0.0672335753649933,0.761486796275491,-0.0802663652908053
"84",0.0672335753649933,0.748581066101708,-0.00917114580378316
"85",0.0672335753649933,-1.30017189633627,0.117365226766863
"86",0.0672335753649933,-1.44322258813752,0.11480201964541
"87",0.0672335753649933,-2.04264897707337,0.119209849983298
"88",0.0672335753649933,-0.0142867965492536,0.0860289111398151
"89",0.0672335753649933,0.209067419598466,0.000619366137603635
"90",0.0672335753649933,-0.977411077850829,0.0768832040560813
"91",0.0853167852417281,-1.6373776229684,0.204688831272284
"92",0.0853167852417281,-0.00226040296930169,0.0486150708168277
"93",0.0853167852417281,-1.74166449435477,0.15179838721229
"94",0.0853167852417281,1.02563805476299,0.0108451415416521
"95",0.0853167852417281,-1.78525204702484,0.177293250590364
"96",0.0853167852417281,0.260906212125633,0.00066972322070805
"97",0.0853167852417281,-0.841177863870187,0.04927830797067
"98",0.0853167852417281,-0.432308827311195,0.0635933865837155
"99",0.0853167852417281,-3.21707416156132,0.321581162794083
"100",0.0853167852417281,-1.68590034816903,0.151432542435406
"101",0.108263673387405,-1.08645767759069,0.077190414349025
"102",0.108263673387405,-1.12864032920663,0.126897455934454
"103",0.108263673387405,-0.40658400815645,0.058977243213896
"104",0.108263673387405,0.386402801443419,-0.0155089538133353
"105",0.108263673387405,0.374688824118248,-0.00605834623161873
"106",0.108263673387405,0.621927492608846,-0.0173219862013867
"107",0.108263673387405,-0.948462453987754,0.0863964668977293
"108",0.108263673387405,-0.278096577926568,0.0533176627868077
"109",0.108263673387405,0.109825383872298,0.0367187162031529
"110",0.108263673387405,-2.25213340026169,0.196457421224814
"111",0.137382379588326,-0.0449195156787321,0.0543855969266933
"112",0.137382379588326,-0.438826877558878,0.0447175272010233
"113",0.137382379588326,-0.684213638920838,0.0948110391923186
"114",0.137382379588326,-0.483568248345171,0.0809298984875805
"115",0.137382379588326,-0.890520324501087,0.0947666478375647
"116",0.137382379588326,0.209568199161782,0.00835846835104709
"117",0.137382379588326,0.0656570757084597,0.0378857795494204
"118",0.137382379588326,0.2630968138978,0.0089646052978345
"119",0.137382379588326,-0.706611054998751,0.0769451506608331
"120",0.137382379588326,0.321655193423106,0.00935139581904851
"121",0.174332882219999,-0.618900116091122,0.0914955254340951
"122",0.174332882219999,-0.756173627524586,0.120816233452815
"123",0.174332882219999,-0.365855504479583,0.0640280808444527
"124",0.174332882219999,-0.597742243522635,0.0541177225085238
"125",0.174332882219999,-0.859311799071323,0.0769370165896042
"126",0.174332882219999,0.0709739273175106,0.0320629262478265
"127",0.174332882219999,-0.615186486872634,0.0780639183268883
"128",0.174332882219999,0.341177599078578,0.00358720631953709
"129",0.174332882219999,-0.926042136997658,0.100459595821341
"130",0.174332882219999,-0.26302571273737,0.0322601024600451
"131",0.221221629107045,-0.183793447903861,0.0412069774630447
"132",0.221221629107045,-0.567677771929383,0.0775281816274386
"133",0.221221629107045,-0.529626213644535,0.0368910992538958
"134",0.221221629107045,-0.43086139692778,0.0474983629126342
"135",0.221221629107045,-1.0450743270804,0.117008356488308
"136",0.221221629107045,-1.56573093604103,0.158517814517722
"137",0.221221629107045,-0.886231716724086,0.112121031960255
"138",0.221221629107045,-0.729713036477626,0.0874299413334503
"139",0.221221629107045,-0.545759999077423,0.068316885799073
"140",0.221221629107045,-0.943559518365133,0.110913819239307
"141",0.280721620394118,-0.670902722154738,0.0980192619507639
"142",0.280721620394118,-0.395395606801916,0.0447995796307648
"143",0.280721620394118,-0.922734697907043,0.096254569299105
"144",0.280721620394118,-0.412620451357478,0.0635335336159504
"145",0.280721620394118,-0.712910100820367,0.0906335455383872
"146",0.280721620394118,-0.873595190149234,0.1043926191473
"147",0.280721620394118,-0.921730985242446,0.101288288408271
"148",0.280721620394118,-0.655902276910608,0.0968435201151466
"149",0.280721620394118,-1.07751584693148,0.111743026714427
"150",0.280721620394118,-1.06868523345264,0.119071045019984
"151",0.356224789026244,-0.679241935722382,0.0789639738969879
"152",0.356224789026244,-0.56032915736263,0.0742286851095268
"153",0.356224789026244,-0.807224474909296,0.0906154840246946
"154",0.356224789026244,-0.639903164984167,0.0671641577042005
"155",0.356224789026244,-0.397212226936653,0.0508218074936489
"156",0.356224789026244,-0.367305419024368,0.0525066209674197
"157",0.356224789026244,-0.885742524488735,0.0981735880329924
"158",0.356224789026244,-0.749625013624375,0.0746845971321136
"159",0.356224789026244,-0.479100248511071,0.0797569356462048
"160",0.356224789026244,-0.870376541601786,0.089393342677448
"161",0.452035365636024,-0.691813076990376,0.0941433780946658
"162",0.452035365636024,-0.980729510256365,0.10461868472952
"163",0.452035365636024,-0.754609444577752,0.0914734790027808
"164",0.452035365636024,-0.662536537812451,0.0828919863603466
"165",0.452035365636024,-0.705018761282446,0.0737785611343501
"166",0.452035365636024,-0.625570899703491,0.0764897963211192
"167",0.452035365636024,-0.421467102464115,0.06971397441755
"168",0.452035365636024,-0.456072372400872,0.0535507912029371
"169",0.452035365636024,-0.470348097598953,0.0756436275674626
"170",0.452035365636024,-0.374592686769184,0.0546095097843388
"171",0.573615251044868,-0.855843057460942,0.0784943400420848
"172",0.573615251044868,-0.886396076217815,0.0969769028415402
"173",0.573615251044868,-0.438600859630829,0.0659243011865
"174",0.573615251044868,-0.466856412461218,0.062757881544109
"175",0.573615251044868,-0.637068839516211,0.0669691265106918
"176",0.573615251044868,-0.536924576576472,0.079688492788394
"177",0.573615251044868,-0.601067240643467,0.0783110000077307
"178",0.573615251044868,-0.737548098903011,0.0925840839738524
"179",0.573615251044868,-0.471615587493912,0.0602696344074831
"180",0.573615251044868,-0.433393403643585,0.0696298325040229
"181",0.727895384398315,-0.644812790187281,0.0710667971478282
"182",0.727895384398315,-0.81319241950674,0.0886579409069352
"183",0.727895384398315,-0.762989938248335,0.0862449620990684
"184",0.727895384398315,-0.776253515776194,0.0915193018561774
"185",0.727895384398315,-0.518460050744059,0.0741708393047894
"186",0.727895384398315,-0.759905774496719,0.0783180634562825
"187",0.727895384398315,-0.566258872462596,0.0820062260484335
"188",0.727895384398315,-0.530755682015197,0.0767262943380734
"189",0.727895384398315,-0.422044495357088,0.0699740694620237
"190",0.727895384398315,-0.600363311261672,0.0789268489628906
"191",0.923670857187386,-0.579018683653697,0.0749925810851884
"192",0.923670857187386,-0.587614029627814,0.0797617737658789
"193",0.923670857187386,-0.708211599732961,0.0756812590965625
"194",0.923670857187386,-0.563920929155753,0.0796418364955845
"195",0.923670857187386,-0.723116797004597,0.0887800106132607
"196",0.923670857187386,-0.640806202766467,0.0774466286534682
"197",0.923670857187386,-0.569896489159013,0.0737594194915674
"198",0.923670857187386,-0.721057099146649,0.0823815608492109
"199",0.923670857187386,-0.679856904612308,0.08191431709199
"200",0.923670857187386,-0.675563780513516,0.0880631568299062
"201",1.17210229753348,-0.608940790985654,0.0906457803097498
"202",1.17210229753348,-0.613073956330733,0.0728008960014987
"203",1.17210229753348,-0.555847975044112,0.0751334915477031
"204",1.17210229753348,-0.618640494323822,0.0700530212130618
"205",1.17210229753348,-0.728517697382914,0.0882475123917747
"206",1.17210229753348,-0.570156226550058,0.0647054019588396
"207",1.17210229753348,-0.629147881520296,0.0839876560703219
"208",1.17210229753348,-0.585487392373837,0.0777447284892859
"209",1.17210229753348,-0.509089669585666,0.0616278697725947
"210",1.17210229753348,-0.613663529122771,0.0737890220857736
"211",1.48735210729351,-0.678525500605901,0.0824144350971346
"212",1.48735210729351,-0.405474864649987,0.0740302536160076
"213",1.48735210729351,-0.586722989792171,0.072073895330924
"214",1.48735210729351,-0.479944801606306,0.0727290075654589
"215",1.48735210729351,-0.52674755070678,0.0761192156139806
"216",1.48735210729351,-0.653524356785117,0.0804046547157966
"217",1.48735210729351,-0.523574127050739,0.083225012357228
"218",1.48735210729351,-0.625437044908718,0.0789278306478104
"219",1.48735210729351,-0.675197358368014,0.0690501205816009
"220",1.48735210729351,-0.576362272630553,0.0785489503101875
"221",1.8873918221351,-0.605270563973709,0.0788104540949551
"222",1.8873918221351,-0.671212569007807,0.0811990845088575
"223",1.8873918221351,-0.618133873051235,0.0687960167826753
"224",1.8873918221351,-0.472511263005871,0.0779019787182155
"225",1.8873918221351,-0.62300335376612,0.0725524681429327
"226",1.8873918221351,-0.58912792983872,0.0750123725788352
"227",1.8873918221351,-0.669203199246492,0.082192441348981
"228",1.8873918221351,-0.605536328471124,0.0759634461386214
"229",1.8873918221351,-0.648532290692168,0.0905221116933166
"230",1.8873918221351,-0.631841618522066,0.0771935146964948
"231",2.39502661998749,-0.63484354027942,0.0848320355474894
"232",2.39502661998749,-0.679822183947926,0.0814331205284328
"233",2.39502661998749,-0.604644813043961,0.0778469883324879
"234",2.39502661998749,-0.591329201010236,0.0737525205299129
"235",2.39502661998749,-0.520419066332575,0.0769965164814396
"236",2.39502661998749,-0.634263476306236,0.0836351370529358
"237",2.39502661998749,-0.619192038473308,0.0730633976655965
"238",2.39502661998749,-0.560034432295583,0.0832684865754707
"239",2.39502661998749,-0.594763796855449,0.0714645492998258
"240",2.39502661998749,-0.604433711008525,0.0785959327634715
"241",3.0391953823132,-0.522843274737932,0.0805281174438271
"242",3.0391953823132,-0.569171159771755,0.0854517428318219
"243",3.0391953823132,-0.657077806525233,0.0815714000678061
"244",3.0391953823132,-0.651682409031599,0.073299589694226
"245",3.0391953823132,-0.534044435314572,0.0861035819300133
"246",3.0391953823132,-0.605253436083385,0.0788529252796814
"247",3.0391953823132,-0.544417951381688,0.0711314617743173
"248",3.0391953823132,-0.673459199384636,0.0653064005363218
"249",3.0391953823132,-0.669248269775801,0.0785890339872672
"250",3.0391953823132,-0.654953235682244,0.0747099919168353
"251",3.85662042116347,-0.639069116607087,0.0804358615081908
"252",3.85662042116347,-0.536971440547479,0.0725356801496599
"253",3.85662042116347,-0.636392912929476,0.0753876022968494
"254",3.85662042116347,-0.615141283379658,0.0738860695512183
"255",3.85662042116347,-0.658434976133922,0.0766090910555238
"256",3.85662042116347,-0.590085161040839,0.0819618882427414
"257",3.85662042116347,-0.57332480100906,0.0786975935357077
"258",3.85662042116347,-0.575667760853399,0.0792995559768333
"259",3.85662042116347,-0.573851534982235,0.0775583775792733
"260",3.85662042116347,-0.577039351855245,0.0729936219166897
"261",4.89390091847749,-0.594307043346261,0.0701002280233879
"262",4.89390091847749,-0.607021387215957,0.0790651520826244
"263",4.89390091847749,-0.570486065139212,0.0826409286740767
"264",4.89390091847749,-0.636624088390906,0.0718572201588563
"265",4.89390091847749,-0.631570706304051,0.0687545750940964
"266",4.89390091847749,-0.625878900847189,0.078862308108379
"267",4.89390091847749,-0.57307273965288,0.0855937245242918
"268",4.89390091847749,-0.665763497006578,0.0814075634775696
"269",4.89390091847749,-0.602078819399927,0.07902701216275
"270",4.89390091847749,-0.585653333798417,0.0792846613932928
"271",6.21016941891562,-0.610653941852487,0.0760608109151434
"272",6.21016941891562,-0.587889058578855,0.0764945324081243
"273",6.21016941891562,-0.561773353834095,0.080756966660728
"274",6.21016941891562,-0.617824430620554,0.0759708339606937
"275",6.21016941891562,-0.553964675952838,0.0775422727104856
"276",6.21016941891562,-0.579018156458508,0.0819286177579949
"277",6.21016941891562,-0.638151234024371,0.0741482579640073
"278",6.21016941891562,-0.619839916164837,0.0793504972770106
"279",6.21016941891562,-0.664874082705559,0.0778160152052709
"280",6.21016941891562,-0.572016202442214,0.0763609832921939
"281",7.88046281566991,-0.642822207930139,0.0762535080695305
"282",7.88046281566991,-0.635690565517656,0.0741704758791009
"283",7.88046281566991,-0.66654579876034,0.0773522246800076
"284",7.88046281566991,-0.577422161181684,0.0834013803377731
"285",7.88046281566991,-0.606162422946082,0.0769234625675504
"286",7.88046281566991,-0.641890466523827,0.0732033007136229
"287",7.88046281566991,-0.549310149011047,0.0753667079399024
"288",7.88046281566991,-0.608327000136922,0.0794672536230536
"289",7.88046281566991,-0.632586965014301,0.0809686340420145
"290",7.88046281566991,-0.59502351967347,0.0850968051006409
"291",10,-0.617483515672168,0.0801215392189534
"292",10,-0.613017490426427,0.0810740226148272
"293",10,-0.52028670182928,0.0808980039789429
"294",10,-0.540734548726815,0.0834002051226225
"295",10,-0.610732303974024,0.074609995600446
"296",10,-0.694526839608784,0.0752175626519554
"297",10,-0.642698220876155,0.0682434984647737
"298",10,-0.65508085646449,0.0789388586739206
"299",10,-0.598775147670415,0.0766653102127761
"300",10,-0.681529473018564,0.0741790320998846
